grid_id,vertex0_lng,vertex0_lat,vertex1_lng,vertex1_lat,vertex2_lng,vertex2_lat,vertex3_lng,vertex3_lat
42,103.97113488471885,30.65898,104.00249858981257,30.65898,104.00249858981257,30.632000389935214,103.97113488471885,30.632000389935214
43,104.00249858981257,30.65898,104.03386229490629,30.65898,104.03386229490629,30.632000389935214,104.00249858981257,30.632000389935214
44,104.03386229490629,30.65898,104.065226,30.65898,104.065226,30.632000389935214,104.03386229490629,30.632000389935214
45,104.065226,30.65898,104.0965897050937,30.65898,104.0965897050937,30.632000389935214,104.065226,30.632000389935214
46,104.0965897050937,30.65898,104.12795341018742,30.65898,104.12795341018742,30.632000389935214,104.0965897050937,30.632000389935214
47,104.12795341018742,30.65898,104.15931711528114,30.65898,104.15931711528114,30.632000389935214,104.12795341018742,30.632000389935214
48,104.15931711528114,30.65898,104.19068082037485,30.65898,104.19068082037485,30.632000389935214,104.15931711528114,30.632000389935214
49,104.19068082037485,30.65898,104.22204452546856,30.65898,104.22204452546856,30.632000389935214,104.19068082037485,30.632000389935214
50,103.90840747453143,30.685959610064785,103.93977117962514,30.685959610064785,103.93977117962514,30.65898,103.90840747453143,30.65898
51,103.93977117962514,30.685959610064785,103.97113488471885,30.685959610064785,103.97113488471885,30.65898,103.93977117962514,30.65898
52,103.97113488471885,30.685959610064785,104.00249858981257,30.685959610064785,104.00249858981257,30.65898,103.97113488471885,30.65898
53,104.00249858981257,30.685959610064785,104.03386229490629,30.685959610064785,104.03386229490629,30.65898,104.00249858981257,30.65898
54,104.03386229490629,30.685959610064785,104.065226,30.685959610064785,104.065226,30.65898,104.03386229490629,30.65898
55,104.065226,30.685959610064785,104.0965897050937,30.685959610064785,104.0965897050937,30.65898,104.065226,30.65898
56,104.0965897050937,30.685959610064785,104.12795341018742,30.685959610064785,104.12795341018742,30.65898,104.0965897050937,30.65898
57,104.12795341018742,30.685959610064785,104.15931711528114,30.685959610064785,104.15931711528114,30.65898,104.12795341018742,30.65898
58,104.15931711528114,30.685959610064785,104.19068082037485,30.685959610064785,104.19068082037485,30.65898,104.15931711528114,30.65898
59,104.19068082037485,30.685959610064785,104.22204452546856,30.685959610064785,104.22204452546856,30.65898,104.19068082037485,30.65898
60,103.90840747453143,30.712939220129574,103.93977117962514,30.712939220129574,103.93977117962514,30.685959610064785,103.90840747453143,30.685959610064785
61,103.93977117962514,30.712939220129574,103.97113488471885,30.712939220129574,103.97113488471885,30.685959610064785,103.93977117962514,30.685959610064785
62,103.97113488471885,30.712939220129574,104.00249858981257,30.712939220129574,104.00249858981257,30.685959610064785,103.97113488471885,30.685959610064785
63,104.00249858981257,30.712939220129574,104.03386229490629,30.712939220129574,104.03386229490629,30.685959610064785,104.00249858981257,30.685959610064785
64,104.03386229490629,30.712939220129574,104.065226,30.712939220129574,104.065226,30.685959610064785,104.03386229490629,30.685959610064785
65,104.065226,30.712939220129574,104.0965897050937,30.712939220129574,104.0965897050937,30.685959610064785,104.065226,30.685959610064785
66,104.0965897050937,30.712939220129574,104.12795341018742,30.712939220129574,104.12795341018742,30.685959610064785,104.0965897050937,30.685959610064785
67,104.12795341018742,30.712939220129574,104.15931711528114,30.712939220129574,104.15931711528114,30.685959610064785,104.12795341018742,30.685959610064785
68,104.15931711528114,30.712939220129574,104.19068082037485,30.712939220129574,104.19068082037485,30.685959610064785,104.15931711528114,30.685959610064785
69,104.19068082037485,30.712939220129574,104.22204452546856,30.712939220129574,104.22204452546856,30.685959610064785,104.19068082037485,30.685959610064785
70,103.90840747453143,30.73991883019436,103.93977117962514,30.73991883019436,103.93977117962514,30.712939220129574,103.90840747453143,30.712939220129574
71,103.93977117962514,30.73991883019436,103.97113488471885,30.73991883019436,103.97113488471885,30.712939220129574,103.93977117962514,30.712939220129574
72,103.97113488471885,30.73991883019436,104.00249858981257,30.73991883019436,104.00249858981257,30.712939220129574,103.97113488471885,30.712939220129574
73,104.00249858981257,30.73991883019436,104.03386229490629,30.73991883019436,104.03386229490629,30.712939220129574,104.00249858981257,30.712939220129574
74,104.03386229490629,30.73991883019436,104.065226,30.73991883019436,104.065226,30.712939220129574,104.03386229490629,30.712939220129574
75,104.065226,30.73991883019436,104.0965897050937,30.73991883019436,104.0965897050937,30.712939220129574,104.065226,30.712939220129574
76,104.0965897050937,30.73991883019436,104.12795341018742,30.73991883019436,104.12795341018742,30.712939220129574,104.0965897050937,30.712939220129574
77,104.12795341018742,30.73991883019436,104.15931711528114,30.73991883019436,104.15931711528114,30.712939220129574,104.12795341018742,30.712939220129574
78,104.15931711528114,30.73991883019436,104.19068082037485,30.73991883019436,104.19068082037485,30.712939220129574,104.15931711528114,30.712939220129574
79,104.19068082037485,30.73991883019436,104.22204452546856,30.73991883019436,104.22204452546856,30.712939220129574,104.19068082037485,30.712939220129574
80,103.90840747453143,30.766898440259148,103.93977117962514,30.766898440259148,103.93977117962514,30.73991883019436,103.90840747453143,30.73991883019436
81,103.93977117962514,30.766898440259148,103.97113488471885,30.766898440259148,103.97113488471885,30.73991883019436,103.93977117962514,30.73991883019436
82,103.97113488471885,30.766898440259148,104.00249858981257,30.766898440259148,104.00249858981257,30.73991883019436,103.97113488471885,30.73991883019436
83,104.00249858981257,30.766898440259148,104.03386229490629,30.766898440259148,104.03386229490629,30.73991883019436,104.00249858981257,30.73991883019436
84,104.03386229490629,30.766898440259148,104.065226,30.766898440259148,104.065226,30.73991883019436,104.03386229490629,30.73991883019436
85,104.065226,30.766898440259148,104.0965897050937,30.766898440259148,104.0965897050937,30.73991883019436,104.065226,30.73991883019436
86,104.0965897050937,30.766898440259148,104.12795341018742,30.766898440259148,104.12795341018742,30.73991883019436,104.0965897050937,30.73991883019436
87,104.12795341018742,30.766898440259148,104.15931711528114,30.766898440259148,104.15931711528114,30.73991883019436,104.12795341018742,30.73991883019436
88,104.15931711528114,30.766898440259148,104.19068082037485,30.766898440259148,104.19068082037485,30.73991883019436,104.15931711528114,30.73991883019436
89,104.19068082037485,30.766898440259148,104.22204452546856,30.766898440259148,104.22204452546856,30.73991883019436,104.19068082037485,30.73991883019436
90,103.90840747453143,30.793878050323933,103.93977117962514,30.793878050323933,103.93977117962514,30.766898440259148,103.90840747453143,30.766898440259148
91,103.93977117962514,30.793878050323933,103.97113488471885,30.793878050323933,103.97113488471885,30.766898440259148,103.93977117962514,30.766898440259148
92,103.97113488471885,30.793878050323933,104.00249858981257,30.793878050323933,104.00249858981257,30.766898440259148,103.97113488471885,30.766898440259148
93,104.00249858981257,30.793878050323933,104.03386229490629,30.793878050323933,104.03386229490629,30.766898440259148,104.00249858981257,30.766898440259148
94,104.03386229490629,30.793878050323933,104.065226,30.793878050323933,104.065226,30.766898440259148,104.03386229490629,30.766898440259148
95,104.065226,30.793878050323933,104.0965897050937,30.793878050323933,104.0965897050937,30.766898440259148,104.065226,30.766898440259148
96,104.0965897050937,30.793878050323933,104.12795341018742,30.793878050323933,104.12795341018742,30.766898440259148,104.0965897050937,30.766898440259148
97,104.12795341018742,30.793878050323933,104.15931711528114,30.793878050323933,104.15931711528114,30.766898440259148,104.12795341018742,30.766898440259148
98,104.15931711528114,30.793878050323933,104.19068082037485,30.793878050323933,104.19068082037485,30.766898440259148,104.15931711528114,30.766898440259148
99,104.19068082037485,30.793878050323933,104.22204452546856,30.793878050323933,104.22204452546856,30.766898440259148,104.19068082037485,30.766898440259148
